customer_id,account_age,plan_type,payment_method,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,support_tickets,monthly_spend,churn_label
YTQG35GRHD,79,Premium,Bank transfer,12.301021826883789,22.56785723919246,28,Action,3.536375893899075,9,9.916439770923317,0
SAUK1QUYC8,76,Premium,,39.906654936466666,43.1648890190373,16,,3.232320312601398,6,18.228749310392,0
BDM9MK60WD,71,Standard,Credit card,21.83212122842066,75.78552274129743,21,Drama,1.6766363312002386,5,11.505491981045244,0
CA2E7K8D48,116,Basic,,6.698231083197337,145.75507732064247,26,Action,,7,15.804795413743673,0
83HR5FUAIO,9,Premium,,37.03879983625825,64.83988630036926,42,Drama,,6,5.88888449430368,0
4Q11JWWSOA,11,Standard,Electronic check,29.125622076987035,17.17289030646416,37,Action,3.568941611926161,8,18.42556521547127,1
CN4TFDDQ6J,116,Basic,Credit card,10.055721153610987,60.80627781939168,35,Comedy,4.975108724715765,5,9.24155325777912,0
Y11JA4RDOE,89,,,16.077441707594687,130.326630582951,48,Drama,4.058655965013466,2,8.128143967292758,0
KS1OG3JNYN,41,Premium,Bank transfer,12.47614618053327,126.55153136171268,20,Fantasy,,5,5.673256296977358,0
OGYQEMT44Z,51,Premium,,30.874030881714308,50.44935571675191,38,Fantasy,1.2618958456839149,1,10.888488236270424,1
DBH1U6MA20,109,Basic,Electronic check,19.09208549173158,105.04545337478316,16,Drama,3.152800235586596,1,10.521429643206249,0
UJ3FKH6C13,57,Premium,Credit card,34.38995528226695,124.33051756860054,8,Fantasy,2.010682307302875,8,11.648783689797504,1
JMQN67BIMY,93,Standard,Credit card,3.696226150891001,115.0459570589511,46,Fantasy,2.2768934339451365,1,,0
R6ASORQIRB,108,Premium,,30.40992624304561,100.15797453031146,38,Sci-Fi,,6,,0
M5H1KWNAUC,29,Standard,Credit card,28.520045145119344,158.05539075027383,21,Fantasy,3.633536972968375,8,10.041580012031671,0
JVD1KRVB4R,42,Premium,Electronic check,29.46774701714116,132.8423754442819,29,Fantasy,4.754019562614124,9,8.839327688260402,0
6B5U1EXE68,19,Premium,Electronic check,10.374125822594074,18.62951165904628,43,Fantasy,3.824875452170182,1,19.532288150542463,1
R3AW7SZUHS,4,Premium,Bank transfer,6.8357120562550975,148.89075933774924,49,Fantasy,2.232059756326569,4,9.468435677416108,0
Q51ZQ7N9KI,88,Basic,,39.40359734926052,113.04161822445283,16,,2.20186510646558,5,9.995420833753832,0
2PJF89J47A,76,Premium,Credit card,36.67352107198279,31.341791980935632,40,Fantasy,3.7300359145886897,2,7.802205440848072,0
QZTEHTNDM8,48,Standard,,34.83931113792924,31.70434416340649,35,Action,4.029494228872831,8,11.10092719114806,0
FUFAHU0CWS,1,Standard,,37.388107811476566,135.12171107414494,21,Fantasy,4.561656091640228,1,,0
OO1YZVH187,67,Basic,Electronic check,28.10078586549968,5.523847445170883,43,Action,3.107053766071521,2,,0
IV0N8RP456,52,Basic,Electronic check,38.79493339841926,163.6183203319927,6,Drama,3.081655052296413,0,15.952221270731322,0
2S6L3J7USY,92,Basic,Mailed check,3.647883415416144,45.76462479232333,6,Drama,2.1230083574048035,6,,1
F4MGEQABRA,13,Standard,Bank transfer,7.40199171215326,116.37644568470724,37,Fantasy,2.6120346570149446,4,7.570494017103376,0
36TKK1A9XM,57,Premium,Credit card,22.04199714109529,45.25899568341852,37,Sci-Fi,4.878279874285862,0,7.283573469093156,0
GPK9OAORP0,12,Premium,Electronic check,25.411487631889106,46.10048670933005,40,Drama,,5,13.549634254136418,0
QEKERMMJ07,23,Standard,,24.94336493463,123.80056037118908,30,Sci-Fi,3.5336595013282315,0,13.67518419979022,0
MGSZTK52BL,57,,Bank transfer,6.398580044404577,144.81912159475905,40,Sci-Fi,2.465140165056074,3,10.571768132112284,0
004B8RP449,42,Standard,,18.501224973416168,15.971131057589425,42,Action,2.169728104163445,6,,0
MKL4EPBML1,67,Basic,Electronic check,31.052014669676257,75.45057079647754,46,Fantasy,,2,12.031833954148937,0
ARV1S2HQ6T,87,Basic,,33.418894963270404,75.71120557438275,41,Drama,3.0495597422804166,2,17.72450454601256,0
AUMCDRSVRZ,113,Basic,,9.185209448269976,26.27500153408148,4,,4.143365366772326,9,7.929160051026665,0
33QCC94DU4,45,Basic,Bank transfer,7.958089266718842,62.86138791529736,46,,4.325739482826144,6,11.49057208046079,0
5V8HQQ1ECK,81,Standard,,5.292474200203707,25.68002955021113,24,Comedy,2.916813851390052,6,5.211851700402225,0
2UA9EKBZM0,104,,,24.08921244513249,16.47337846554982,10,Fantasy,,6,,0
FW9LTMVJ04,118,Standard,Credit card,27.02274737952882,35.221047655458946,31,Action,4.92318235768997,4,19.08891935433728,0
EYJJVKHIKS,32,Premium,Bank transfer,32.63661926601702,158.12369230378633,5,Action,4.322788962217339,6,13.824709483636664,0
3FQXJHY81A,38,Basic,,36.40555667917698,139.55794631840024,19,,1.1591076725853675,6,8.113105609387311,0
7Q64IRH6YJ,66,Standard,Bank transfer,38.03272226549848,54.74303491747912,36,Action,2.5724538370061505,2,10.079746082536577,0
MMABKI2UBJ,17,,,9.841826744642992,141.17350104804532,9,,3.036053733684738,6,18.27481887524604,1
351NBR30YF,28,Standard,,9.079009490316562,132.59237329397828,13,Action,,6,16.83699627734166,1
E3BD6SLJ6I,42,Standard,Credit card,4.834535807166721,19.63008002532872,49,Fantasy,3.931886810375743,0,8.859180184891613,0
OI9M304RG6,23,Premium,Mailed check,2.38935864787078,89.2710414214715,28,Action,4.8414717523375295,3,18.22696679989289,1
TDAUN2M912,53,,,39.11562710287847,171.06136836713895,4,Fantasy,,4,14.333418023056076,0
GDITS6LT00,114,,Credit card,36.50427970344362,178.97381430765594,0,,4.814856547758606,1,,0
E6YC908LYM,18,Basic,Electronic check,12.127626582653097,155.05576251681964,45,Comedy,4.699078622619794,2,,1
UMIVADTTU5,4,Basic,Mailed check,35.97089952192202,104.3685004910828,4,Drama,3.3253912532516,3,7.2210535535045235,1
B2ABE9B1FV,17,Basic,Credit card,10.4803191144208,79.0785995611456,21,Drama,,2,7.477853226941878,0
4WWNPKGVPQ,70,Premium,Electronic check,24.76833858957788,82.45643440671442,4,Drama,1.938179673186878,7,7.310248631884635,0
HLX07UI6YP,54,Premium,,37.34656826474166,125.68788466000352,45,,,3,,0
4JN5D6JP1T,66,Standard,,20.49569727171004,81.53988112756197,40,Fantasy,,3,17.749151677074032,0
Z0R3UR81PR,39,Basic,Credit card,27.366928921548368,74.95215133232296,23,Comedy,2.157412504499716,1,14.702130713222845,1
BL2SUNOQSK,114,Basic,Electronic check,4.377276130253012,119.21018864358363,48,Drama,1.2784234540667023,2,,0
18EPJAQJKC,61,Basic,Bank transfer,29.352840479144767,83.82451397040036,17,Action,,1,,0
L30HY2WGQQ,70,Basic,,14.167690827769627,161.54938335444533,39,Action,3.5272994046047783,8,5.093756277048431,0
OFE46ZBD5E,105,Premium,Bank transfer,30.555637729773057,7.892382626324247,45,Drama,1.243885253831519,8,17.276277929183994,0
UODLJT2O3W,32,Premium,,31.13896868196848,119.29224926280948,31,Drama,1.926590776998963,2,5.245283552011579,0
X4T5L3ZT4Y,22,Premium,Bank transfer,13.553510410684812,171.8189240136674,33,,,6,,0
K40UHGHJUF,19,Standard,Bank transfer,26.58313535848294,102.993383425374,12,,1.1999937037334023,3,,1
05T3QGK1J2,6,Standard,Credit card,18.08250506228263,60.62930002902269,43,Sci-Fi,3.340843186119209,3,,0
LAAHWRYK4C,96,Premium,Bank transfer,16.19484725848684,140.59988154973345,26,Action,,4,16.46477498824743,0
V6KBN10FVW,42,,Credit card,17.818596103515823,155.42506486388243,36,Action,4.070556162119855,4,8.035885097774784,0
2RRYQ07KET,74,,Credit card,21.083418894550675,14.422938985707331,12,Fantasy,1.971085324303248,1,5.961468954536178,1
3MMW9PUSJH,118,Premium,,28.61992460402704,15.781522405541931,3,Sci-Fi,4.043254975272367,1,,0
ZN8J3FMTFQ,107,Standard,Electronic check,27.55488906083117,11.459166513205655,28,Drama,4.362301320229845,7,13.25439128691577,0
Y1LFICRZB9,52,Premium,Electronic check,14.925117912922085,101.78984255598964,42,Comedy,4.777478780880143,9,10.704133830860156,0
MOQOTWQRGQ,52,Standard,Electronic check,32.80786750975908,127.465290820211,26,Drama,,8,,0
I47RROYNVD,94,Standard,Bank transfer,38.34687699736583,176.1220578842169,2,Fantasy,,5,,0
KA2PBJ9FC9,96,Premium,Bank transfer,31.544833198048,21.320568249798768,12,Comedy,1.441265254699422,8,12.812747669735254,0
DWQ2AA1JKB,76,Basic,,37.29963113888319,49.962697807233,47,Fantasy,1.7240382130839187,8,12.09684529890062,0
0JMBL8XPEL,27,Basic,Credit card,34.44136334040467,124.19938606948055,10,Fantasy,,4,5.72747857967302,0
IJKVWZPK95,29,Premium,Mailed check,14.928366001560434,23.865005772730463,21,Action,,9,16.972230756886383,0
L8DGHTC96R,113,Standard,Credit card,21.04574156477117,118.32429603317136,2,Drama,4.10645210784238,3,,0
VN73HNYTBZ,67,Standard,Bank transfer,6.328515031109044,105.22255488642584,3,Comedy,4.717168874473872,2,,0
QRF8NNPDUQ,110,Standard,Electronic check,33.97741030988806,104.41242616545556,26,,,2,5.268163547062501,0
CKH70MMPY0,86,Basic,Bank transfer,6.534141535316478,67.7788384651713,23,Fantasy,2.0945841079583265,4,7.141821004321254,1
E9MSO5ZLWX,100,Premium,,7.197982534395362,27.314292835405112,11,Fantasy,1.1097022682160629,0,11.3228994271988,0
GNMVVKE9AD,105,Basic,Electronic check,22.567748473679533,144.46727780413704,25,Fantasy,4.371534169990619,6,6.33156334221983,0
LHORHJ5CMR,93,Basic,Bank transfer,12.740977588217197,15.42316634654798,7,Fantasy,4.662362293326746,7,,0
748CEDNQ7N,34,Basic,Electronic check,13.446630008111896,115.71211580446143,32,Comedy,2.277824733993137,9,18.847231639568484,1
JMQU91QOK5,44,Basic,Bank transfer,29.822225189550966,81.30085495686932,8,,4.305341224124286,5,6.43312771662943,0
YC0USCD8ZC,77,Basic,Electronic check,19.19755433084924,161.64787963392706,25,Drama,3.402316226864072,8,13.068920638137596,0
ZUGZQS1D4O,24,Premium,Credit card,8.656138882548015,69.79926105638002,33,Fantasy,3.632843723859039,2,9.829060997277416,0
W7M8QIONQ8,36,Standard,Credit card,30.037572150641207,173.63019537386427,14,Drama,,8,,0
WCPOUTNE4A,97,Basic,Electronic check,14.642999289337476,23.94928131406329,7,Drama,,2,7.161833419428012,0
XSQECK6Y8Z,46,Basic,Bank transfer,23.03078450596671,150.29177353850454,2,Drama,4.846039190343522,5,6.995226174709426,0
4GR6A63IK9,2,Standard,Credit card,3.444698159480335,83.05725511490358,21,Action,1.7799963208509806,0,13.726103123472871,1
7I4V3PQSKY,62,Standard,Bank transfer,37.01798001761056,124.50052023172348,41,Action,,0,5.45301640094012,0
ZW3M3GQL1C,91,Basic,Electronic check,13.119244126347947,70.62844595878384,31,Comedy,4.31835644031008,0,9.033717816100356,0
BLIMGHIRDU,29,Basic,Credit card,34.11979378832045,45.61042766960629,48,Drama,1.544908422452988,5,,0
BQ83ULZAP2,14,Basic,Bank transfer,35.85937609118076,147.32430995129732,9,Action,2.955573194060385,1,,1
4NSDCDH0NU,101,Premium,Mailed check,23.82543853856169,81.7362987538475,41,Action,4.082882904366262,4,16.067170222275912,1
E0VIEOT4W2,19,Standard,Electronic check,28.5576040064766,23.10879936010567,41,Drama,2.1968910242301067,8,11.951758836464982,1
ZOQ2A1G0KN,30,Basic,Bank transfer,17.3597821542505,24.73936293086072,19,Action,1.2576462177677952,7,15.61681234452427,1
D9ITUT7CDE,50,Basic,,20.91190380330628,177.24456320583093,10,Drama,1.9911026504079667,0,5.635360920239767,0
I83BWHNJ7H,7,Premium,Electronic check,39.69637605157594,41.57496349587064,42,Drama,4.933191375947191,1,11.88845807903719,1
41SCZRK5G8,80,Basic,,33.549780869250284,128.21320624827433,3,Drama,4.7387266549102005,0,19.840652295422387,0
OP9E6UTDRH,15,Standard,,16.965883155356966,11.874428352317048,17,Fantasy,2.4669863847007454,1,9.313654824903718,0
6LNGPCGU6U,23,Premium,Bank transfer,1.8622935484384875,30.857049931876684,17,Sci-Fi,,1,5.210044251013108,0
R6HJPBHQXL,24,Premium,Credit card,13.47108965683023,89.87824133517708,30,Sci-Fi,,8,,1
H6G7CLPEOV,44,Basic,,15.144561698222278,112.48668638770172,37,Drama,3.415048629422367,8,,0
EC0MXXWC5U,46,Standard,Credit card,25.115553583261693,123.8171731138395,4,Drama,2.474347944445876,3,5.6775595430155725,0
LO3HH3LSBR,3,,,6.639450049623366,68.68796195668156,10,,4.729303272071736,5,14.834273649113246,1
FZQBYD4YXB,65,Basic,Credit card,16.59906510258252,49.32265115122881,33,,,0,13.663619773580006,0
85KCPLQOUV,54,Premium,Mailed check,13.178376942805071,35.91821868829507,35,,,3,18.223020013274613,0
2I05Y9K6A3,25,Standard,Electronic check,38.39894534931623,108.5560310570328,6,Fantasy,1.4799442494616226,4,8.605401850262403,0
1XT4I40S5F,36,Standard,Electronic check,30.980543444225628,5.984044655427549,0,Comedy,3.826542859986444,5,14.727699614024386,0
DEAE3UQSNM,68,Standard,Bank transfer,4.461820790265391,16.5463812541445,45,Comedy,1.0838909509946264,1,11.556293158081845,0
ZI10E6KUI1,50,Standard,Credit card,16.41787589311251,27.15023233110136,7,Sci-Fi,,1,7.965923442112078,0
0J65J8ZEYZ,7,,Mailed check,37.27991029988756,33.82078739184903,13,Drama,,9,9.10911597180913,1
SYPKHFAYL0,15,,Electronic check,26.625086499507866,149.7090595703155,49,,,0,,0
NOIU6GTPEJ,66,Basic,Electronic check,30.37445773134712,155.84252456794815,16,Drama,3.8961688910700567,8,7.030999302959781,0
97XB60EECA,105,Standard,Credit card,10.886585424403489,64.17687100706083,38,,,0,10.428425932317475,0
XSLFJ6PWQ1,58,Basic,Electronic check,26.011125626770458,169.18144801501197,21,,,4,16.448899230433653,0
DIZF4DENF3,48,Premium,Bank transfer,30.919280705399203,63.69479866650224,18,Comedy,2.8429340386880324,7,18.473578670347017,0
O5ZDT1DQHE,93,Standard,Credit card,23.371435952994148,87.19233722558045,30,Drama,2.3699739810560323,3,5.377942800189698,0
KN91KJOZ0V,55,Premium,Credit card,16.73558183049662,148.8178718010959,4,Comedy,1.632523866608762,0,,0
9DJA7UWNRY,38,Basic,Electronic check,34.579029609869934,149.48526025950184,19,Action,1.3820998575676593,2,13.644485557842,0
JE3IYF0T9U,4,Standard,,14.091649586148788,116.55045438674355,22,,1.2991364862171633,9,10.167168835179318,1
OIAQL2QYGG,59,Basic,Credit card,28.41371165380652,25.284664966367565,0,Action,1.288827921964503,7,11.191873604710356,0
IQGDVUTH1A,20,Basic,Electronic check,37.085132103125225,90.16264354641476,13,Drama,1.532511706583627,9,,1
I207TUG0KM,18,Standard,Electronic check,21.811925564985387,57.0163740769416,22,Comedy,1.971336431340723,0,16.45057086795851,1
ZH7FHVU54K,33,Premium,Credit card,1.801877217925839,60.34200018643362,43,Comedy,,3,12.10710840218011,0
XULHYILD5D,34,Premium,,39.4654411749592,80.12178023633749,26,Drama,3.6484987608712727,1,11.893464065115673,0
RYUI179Y8A,61,Standard,Mailed check,12.412159961170008,6.256717042548108,25,Drama,4.606434219092689,0,6.026472048644408,1
1HUFJE30MP,63,Standard,Bank transfer,38.70384605101332,106.29739162841362,25,Fantasy,3.244464487911902,2,7.236672562203157,0
865JXFL5DT,81,Basic,Electronic check,15.88380604840877,88.27430864549149,42,Sci-Fi,,7,,0
BBPD8PXDS8,46,Standard,,6.576595648888114,169.37213684199182,6,Fantasy,,1,17.97246664901798,1
EEJPB6NUKT,68,Basic,Bank transfer,10.38991135044457,140.01948061929102,44,Fantasy,2.8509735900603603,6,15.021124295062595,0
PJ4M8Y1SLF,57,Premium,,3.9052306304638034,149.67152818979113,3,Action,,7,,1
6JHZUUNS6F,49,Premium,Electronic check,10.438697791562072,28.35232517963896,11,,,3,9.497391159446444,0
ZG6GHKKJTJ,28,Standard,,13.31839175329723,176.48302103589592,38,Comedy,1.056070178588393,8,,0
A38BXLZFG5,12,Standard,Credit card,34.97406961714118,118.82681488843888,34,Comedy,3.2157439239021235,6,10.267024115289283,0
FCYV0RMGGH,52,Basic,Credit card,39.181207021497,139.80748652407547,2,Action,,7,9.56925192487148,1
S8RUGU2TT1,89,Premium,Credit card,15.29051029917412,61.29016703027129,34,Drama,4.906644056688334,1,7.89794262204248,0
0OVVE3JH82,112,Premium,Credit card,35.17847037137177,154.94563479056976,29,Fantasy,3.564803174178079,4,,0
S0J6M26YM2,24,Standard,Bank transfer,27.15127132281881,115.8096414451314,45,Comedy,2.086126099909124,5,8.97197742727109,1
D4GNA7HN2B,62,Basic,Electronic check,34.50849161884658,49.69161654018628,29,Comedy,1.9789199997414049,0,6.717571577417514,0
QVY17DN8TB,53,Basic,Credit card,7.058034024843045,141.8680493745872,0,Action,3.4463682005586422,7,13.796968122196196,1
7YF1W86QVW,56,Premium,Bank transfer,12.455328280884236,143.235248083671,47,Fantasy,2.9410566004267875,0,8.580161795742784,0
IAQACNDJPZ,19,Basic,Credit card,29.35857669958431,150.8656957718126,37,Drama,4.914579697134576,6,11.086969166308856,0
0CKYTVMYNQ,37,Standard,,13.592015767645195,118.5294576243975,36,Comedy,3.6979332336292026,7,,0
8ZUO60XHXV,87,Premium,,36.01758568483056,71.85091854854944,15,,3.65123029676008,2,6.929137223373617,0
BZ29XV8U8A,17,Standard,Bank transfer,21.786337085057013,138.05786778711607,10,Drama,,8,15.24616792777806,1
2XDH7GJX5Y,100,Premium,,3.972337567564691,116.6688850244724,4,Comedy,4.264009811270144,4,6.194768385022437,0
0SXOQHY16F,32,Basic,Credit card,37.99129320680694,102.17496480678372,30,,,0,13.413312925105906,0
NIY2GMF2P7,57,Basic,,39.54710990944959,60.16048766638145,20,Action,4.094697536699648,1,15.125670896980788,0
4KUAPZIXXX,83,Premium,Bank transfer,3.3539555749474177,172.58596621900242,33,Drama,2.902564018988258,1,19.17091734783808,0
63TXUMGZEY,58,Premium,Bank transfer,37.95716883765151,56.83014126369851,9,Action,,9,6.088395537588195,0
X4VY6I3PJW,1,Standard,Credit card,16.448691808942954,148.56362588071025,37,Fantasy,3.2440821487900564,8,16.61385980580431,0
XZHYYTYKZP,25,Premium,,26.454878036322395,94.07991607436708,15,Comedy,2.485854643216123,7,,0
YOJ1ZQ1BS9,63,Premium,Bank transfer,17.32477229311865,11.01690814152288,21,Comedy,,6,17.160456721868847,1
UXKA9SI1VK,83,Basic,Electronic check,38.89550410284596,12.675428003640144,38,Sci-Fi,1.1737601511492306,8,10.633719223036586,0
NM9A07YL8T,42,Premium,,19.720852801026822,20.684269327777315,34,Comedy,2.4456423008979,9,16.851795274408385,0
YPDDAT472X,84,Premium,Mailed check,23.20115274358268,179.5268808624986,38,Drama,1.539903595242186,1,9.654113276967037,0
RG5BT59TSQ,81,,Electronic check,15.944030580279748,142.0982185911245,35,Fantasy,,9,5.782260772220708,0
HXI1T926HT,7,Premium,Credit card,25.706853921706145,150.1051136347,11,Action,,5,,1
3QHH5N0SMX,76,Premium,Credit card,30.36969333729079,49.92835108670896,48,Sci-Fi,,9,19.171295139814923,0
BWEJAOVD4N,76,Premium,Credit card,26.3707009724961,119.60226008342076,0,Comedy,,1,15.613291604617954,0
GEO4S6LW6F,83,Standard,Electronic check,34.788340874447904,142.81436244142554,46,Drama,1.7361839837599944,5,15.320444931808426,0
HVTKQVJ35Q,11,Basic,Electronic check,35.42125837732063,64.04792104714545,44,Drama,4.822183419539906,0,,0
9RIM5KZOFR,13,Premium,Mailed check,8.629323127214713,59.044719825633,20,Action,,5,,1
4CSAWHBVYB,37,Premium,Credit card,38.257135873077445,68.5254786739275,33,Sci-Fi,3.693959238170365,4,7.805623637218069,0
3VN4IEGRX0,50,Basic,Bank transfer,20.95683358086432,170.73018061205696,31,Sci-Fi,3.38798663338798,8,12.26393773019619,0
RMKH4RCEPH,87,Standard,Credit card,7.275417591708819,137.89192223109944,28,Fantasy,,1,15.293299783358655,0
ZGNFT5DE2U,81,Standard,Bank transfer,16.742523636181478,166.55159934761218,18,Comedy,2.512834008347673,3,8.724399302377186,0
8JFG46P4DI,66,Premium,Electronic check,1.3847636049267322,45.238761251703,18,Fantasy,3.5298755402500364,6,7.346079666646233,0
H8L9N4QB09,74,Basic,,36.33665996423493,129.28003773693828,41,Drama,4.340517141357672,4,9.43781076824306,0
NE99BERPWD,9,Premium,Bank transfer,24.82980171683096,55.90993511015503,28,Fantasy,,6,,0
RGV4ARCAM9,112,Premium,Electronic check,23.69900967577427,40.490654514262296,8,Fantasy,4.163234843739913,5,9.044336341922506,0
LSSD4A6071,114,,Credit card,29.589424811172183,20.468098715319144,9,,4.5222353199348415,0,18.58929548125782,1
2LHSYTBGDY,23,Standard,,3.588464038639779,57.934912469444924,6,,2.137357210473992,0,,1
75DWZ5BMES,48,Premium,Bank transfer,4.8151802266378345,92.51790195179537,2,Fantasy,,6,8.518988576166583,0
7X1A8MVC6H,62,Basic,,9.222916465323287,102.021465037276,49,Comedy,,2,12.80463684246032,0
HDSVVRSVYW,40,Standard,,31.529741383573405,134.3790218716213,10,Drama,4.203781314932787,3,8.100566016166038,0
SGVK4BY90U,48,Premium,Credit card,26.297604514804743,60.52367194762848,15,Fantasy,,9,9.795775590848226,0
M17O68X6HV,13,Premium,Electronic check,19.807569581258523,105.19078343698028,21,Fantasy,,8,8.169878525459286,1
MJ3AWUQ1RP,119,Basic,Credit card,29.04028428943087,122.88653320125526,2,,,7,18.66030267317305,0
47B8J9R7IW,97,Basic,Bank transfer,26.258325498053217,91.71153922344632,21,,,4,14.468636101796154,0
YNYX6I7JGL,87,Basic,Mailed check,5.9024120088512255,117.01876671743295,4,Drama,,5,15.72051483589021,1
VIS42YVY6T,38,Standard,Credit card,37.426985861736064,37.30671703300894,27,Drama,1.4786075177426707,5,19.4685854699855,0
UWQPVJKEHL,35,Basic,Bank transfer,34.583726301537325,52.43416683511995,2,,4.205976131722784,5,6.119447025206686,0
5YHNJW24TR,49,Standard,Bank transfer,10.821042628994416,139.08411095218608,13,Drama,2.495188438073673,5,,0
7CP0C29330,118,Basic,,3.543158129311359,137.7138681344771,9,Sci-Fi,1.3111354219214393,1,,0
CYIQEL1OMR,43,Premium,,37.0414563197407,176.52082932392176,30,Fantasy,,3,,0
P1D45PO9WM,8,Basic,Bank transfer,30.836188385668333,153.86969987969437,41,Fantasy,2.403152981613279,8,16.346312165302493,0
S7SVBZFBRZ,79,Premium,Bank transfer,19.542335371740364,29.001676665407487,19,Fantasy,2.751334669090541,2,12.332243023294645,0
FLL7Y9S2WJ,48,Premium,Bank transfer,29.35593079194546,149.69026748124867,0,Comedy,1.719036866417336,3,10.116100244982,0
DZIRRTHROA,41,Standard,Credit card,29.913727561103496,111.5136202603072,20,Comedy,1.1233914890035548,1,7.697484339403797,0
LZ690EDPGX,16,Basic,Credit card,30.654608643470187,44.03952849222852,30,Action,1.6223520126195394,3,9.660231771406778,0
MH47C6FKX9,75,Premium,,18.172418790180387,176.92485895162994,34,Fantasy,1.1899364663978171,6,7.010977173289355,0
XEYW0RSU34,52,Standard,Credit card,31.102395279717367,163.39026827067596,22,,1.9310461915944848,4,,0
FDFB7L32VR,75,,,18.30524858120048,86.92934545589085,1,Action,1.7475570313939937,4,19.34082521280084,0
F9S9WFH5VF,97,Standard,Credit card,26.98387708518952,8.468288035695583,22,Fantasy,,4,11.453397386110332,0
5N0YEXAGRQ,74,Standard,Electronic check,18.888875309683364,23.23855605990901,7,Comedy,4.419169212112124,3,7.602144071842565,1
LXQVWUD3LF,76,Basic,Credit card,19.60418662156647,23.838227576889345,40,Comedy,2.431546349714662,0,11.428481381686373,0
T7RDNUG3BH,35,Basic,Bank transfer,13.775640092246482,41.63971470809172,34,Comedy,,0,17.375820876185465,1
FZ0A1PAIWB,80,,Electronic check,27.7342628683467,90.71028208323396,0,Comedy,1.064681286746861,9,9.742106349021029,0
FWL8RM0VAN,10,Standard,Credit card,23.01872667784083,87.8101726061362,42,,2.108995863344617,6,12.174450329784332,0
F2T25IOWN0,119,Basic,Credit card,15.7445839840304,100.7126278040718,23,,,4,17.394537051405678,0
8PZ2CV0IEC,67,Standard,Electronic check,33.84146638215901,145.79018979370815,36,Fantasy,,8,16.409418730511845,0
KI95GUWDMD,98,Basic,Electronic check,20.61669715049739,108.3573654745846,40,Action,3.664583984519701,5,8.761199058133021,0
3XFQPTDDK3,38,Premium,Electronic check,33.47347989714693,171.75614779538114,9,Action,1.0387433711833296,1,,0
HJKEU4KFV9,41,Premium,Electronic check,28.6593574096666,95.7465149439457,1,Comedy,1.7653702238033353,7,12.506408128611753,0
49523UVBSE,26,Basic,Bank transfer,1.7645262148008394,132.63498785611506,21,Sci-Fi,,0,16.918758032928643,0
JFZL1GHYRD,46,Premium,Credit card,30.07058748519492,18.80039514626577,19,Drama,3.023645795223675,6,,0
HCMFSYUOF0,75,Standard,Credit card,3.2300976663096064,48.44261998208094,16,Action,1.87893828352484,0,,0
9NQ6JK6L7Z,3,Basic,Electronic check,12.03992127999306,30.185881709871857,20,Sci-Fi,,2,,1
VDO5F10MTI,110,Basic,,12.232813818495837,58.66994725163872,42,Action,2.517873524991471,1,14.299943302280411,0
LCDZUAYJBH,94,Standard,Credit card,8.348884401747522,154.78608665756656,8,Drama,1.271622649400264,1,,0
EXYKI1E5YL,32,Standard,,2.086650114712345,149.29671416162117,23,Drama,4.686438656441048,8,,1
XQ4HVSCDCM,85,Standard,Credit card,36.09426299188995,17.75626824834795,8,Action,3.1902137793608194,7,19.629535082931618,0
MPDP87MUC2,53,Standard,Credit card,39.56108130634416,97.59768764019458,28,,1.52607906079974,7,6.237270198662244,0
2EBQYCPE00,57,Basic,,14.92925656289204,18.104305314687497,45,,3.75089899367998,0,16.572825804692535,1
RYPMZ9E3ZE,115,Premium,Credit card,18.431263510522097,94.85466116474772,2,Action,3.8059205436160655,8,9.44720879441893,0
18LPIZE84V,94,Basic,Bank transfer,35.4208043691571,93.43480488276144,1,Drama,1.9236682471826745,5,17.41557855024529,0
WAQ2VJ671K,72,Premium,Credit card,16.534006035353762,170.55128595343493,46,Action,4.1028596278537455,8,,0
TIR2CTPX3Y,6,Basic,Bank transfer,13.29197370703094,165.19635195018097,14,Fantasy,2.525241317833303,0,,1
LJ7YIOIQ8O,49,Premium,Electronic check,4.811803323242399,170.0401353514464,8,Comedy,1.3865612167255232,5,11.73719351997646,0
DRY65HJYJF,99,Basic,Mailed check,37.83660272302417,136.52973270797048,48,Sci-Fi,4.405347610532305,8,18.241780132268023,1
61TEGKN0JT,98,Premium,,3.861126172068935,25.083126243144005,14,Comedy,2.840515411879033,5,18.172489536572648,1
GB5C599BHX,93,Premium,Electronic check,36.81627996749404,138.4928831984373,32,,2.2960288435366354,9,11.591626775908168,0
GAD9QENDJP,22,Standard,Bank transfer,35.34614940072096,61.91252612777105,46,Fantasy,,2,15.047294014300212,0
0H6SW4L2JT,27,Premium,Credit card,3.2533490209860374,107.35537234870738,4,Drama,4.266121817806976,3,10.419713316442715,0
3XASVI6VZU,116,Basic,,38.113228333207374,13.660512393049888,6,Action,4.184350842851511,2,,0
7N458Q2VJ9,95,Basic,Bank transfer,1.713826244139887,6.328304123185218,16,Sci-Fi,,7,,1
B47D7ZRN5Q,6,Premium,Credit card,10.735658791539802,22.029139208163464,28,Drama,1.731329096885946,9,19.313348490273487,1
SDSYBRHCRS,42,Basic,Electronic check,6.8571644774681495,144.20105169029225,36,,3.724597746691686,7,,0
FXL8RXA1N7,57,Premium,Bank transfer,25.69071783439551,106.67547152852,32,Fantasy,,4,10.700071300441165,0
