account_age,monthly_spend,TotalCharges,plan_type,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,support_tickets,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,customer_id,churn_label
21,15.05080528127012,316.06691090667255,1,1,1,0,1,0,20.345514376450424,56.81764771296081,38,2,2.898327886528814,2,1,5,0,1,WGI5Q7SPLU,0
51,17.80723608158639,908.169040160906,0,1,0,1,0,3,9.841864779231337,66.18163321930825,39,3,3.909409317409936,4,1,21,0,1,7CLG7V9FT6,0
83,9.158194968311731,760.1301823698739,0,1,1,1,0,1,24.876016986808903,137.72708429117603,32,1,3.0256625949458296,1,1,12,1,1,VGT7YQ7HL4,0
18,12.169887642924763,160.18770984633824,0,1,1,0,1,3,13.919913252735672,118.201755618383,26,1,1.100479908590461,2,0,4,1,1,OCNFAKLQ66,0
107,7.215803381895304,772.0909618627975,1,0,0,1,1,2,2.707806805898285,118.3551533654782,27,3,2.898327886528814,8,0,0,0,1,R0XBS593DJ,0
59,6.005334498076856,354.3147353865345,1,0,1,2,0,0,31.00139668889123,26.72734975120911,17,3,1.909988821943141,3,1,20,1,1,397FZL8VXN,0
95,9.49706883032632,902.2215388810004,0,1,0,0,1,2,3.2811294201420376,137.10227531552894,29,1,3.789649441209257,1,1,22,1,1,WZ96LIYVTD,0
111,7.271541033117109,807.1410546759992,2,2,1,1,0,1,4.94929368160545,71.39469182195695,45,1,1.1342539575803636,6,1,20,1,1,FVEM980SI6,0
3,12.169887642924763,55.749066703551165,1,1,0,1,1,2,22.44690722131371,70.20872936779526,43,1,2.8695986062487053,3,1,0,0,1,TJ373DIINI,0
44,10.00586431344869,614.1966063716278,1,1,0,1,1,0,15.244456348325857,15.351816596187293,4,2,2.037444229158199,4,0,23,0,1,OE1KL6KE9J,0
68,6.169332571035502,419.5146148304141,2,2,1,1,0,1,35.7278324564662,150.4698831966748,37,2,2.898327886528814,1,1,8,0,1,835MUU22KN,0
35,18.394076547872267,643.7926791755293,2,2,0,1,0,1,32.80124783014694,58.63526996622972,48,4,3.066785058487953,0,1,15,0,1,SQNAPFWFZ4,0
67,12.169887642924763,837.2826508000979,2,1,0,1,1,0,16.869088491903575,157.52070204342675,6,0,2.898327886528814,5,1,17,0,1,09BUGRJ6R1,0
88,5.852336418746663,614.1966063716278,0,1,1,2,0,0,18.611226942208763,60.14543388676293,32,2,2.898327886528814,2,1,2,0,0,JKBPRJT417,0
78,9.858911022127437,768.9950597259399,0,2,1,0,0,1,25.36968964476972,97.86756792982268,30,3,2.898327886528814,2,0,13,0,1,3WSAVAYLAE,0
30,15.22878407909648,456.8635223728944,1,0,0,1,1,2,28.85650765326456,132.46027653399608,31,1,1.4055689086108925,3,1,6,0,1,LKTC3FUN2H,0
11,10.25579309964404,614.1966063716278,0,0,0,1,1,2,24.06853536319806,42.75755759813206,35,2,2.898327886528814,6,0,17,0,1,BW04WZ17AF,0
4,18.25320927093928,73.01283708375712,0,2,0,2,0,0,18.7374457665858,18.68435974984906,6,4,1.0554655959641086,4,1,1,0,1,SZCUW787WR,1
31,9.511391461152986,294.85313529574256,0,1,1,0,0,1,34.41124779321639,133.83828430039625,15,1,3.472536008622628,4,1,23,1,1,XQUZHSSW1W,0
71,9.61110632824244,682.3885493052132,2,2,0,1,0,2,14.19881985564444,100.09259159170144,5,3,2.898327886528814,8,1,15,0,1,T521EXEC0M,1
44,18.31361954189992,614.1966063716278,0,2,0,0,0,2,2.825674346686039,38.96552776438662,23,1,1.282859360281111,4,0,6,0,1,BSPLI7MAZX,0
12,19.468376274803965,233.6205152976476,2,2,0,0,1,2,23.25917230035808,125.11136733492988,17,1,2.898327886528814,2,0,7,1,1,Q4F38Y6G37,1
45,8.535025035144919,384.07612658152135,1,0,1,2,1,1,22.1082217986722,9.33139218383157,31,1,2.898327886528814,9,0,2,0,0,0ERUR0OI2Z,0
103,16.191504526594457,1667.7249662392292,2,3,1,1,0,2,4.548351792840942,142.2054471404697,8,2,3.9485689466251848,0,0,4,0,1,YKMIJJM7V1,0
53,11.133530262687218,590.0771039224226,2,0,0,2,1,1,15.961769276788482,167.00515462766913,22,4,2.898327886528814,6,1,20,1,1,3XLDY62QGJ,0
30,12.169887642924763,614.1966063716278,2,0,1,1,0,1,27.130608604317576,25.539553350303645,21,3,4.485537732558212,4,0,20,0,1,R58BC7BZGC,0
103,10.902726465229016,1122.9808259185888,0,1,0,2,0,0,24.92812919831188,165.54622405273165,7,1,2.898327886528814,7,1,0,0,1,2KCX0GI5S5,0
39,9.306575934435838,362.9564614429977,0,3,1,1,1,1,37.44451764703726,43.50311943139579,7,3,2.785591624867508,2,1,23,1,1,E1KOX7V8HN,0
77,12.367104035316457,952.267010719367,1,2,1,2,1,2,2.228885051251827,80.29550132595222,10,1,1.5458125911925262,5,0,8,0,1,0454D52GA9,1
95,15.420976074640286,614.1966063716278,1,1,1,1,1,0,7.384351511242052,28.71246105703771,35,1,4.300125746513481,2,0,21,1,1,859P7LP91F,0
53,15.30000654501873,810.9003468859927,1,1,1,0,0,2,20.95983514109944,131.0834556104307,11,2,1.880002184485209,1,0,23,1,1,BLE0HCSEGY,0
92,12.169887642924763,1171.9911262484584,1,1,0,0,1,1,39.45801504889569,111.92467905026632,15,0,3.0558147420333124,6,1,10,0,1,QQTWQYWN4I,0
19,17.978967734122225,341.6003869483223,1,2,0,2,0,0,22.68915964996076,56.42389978016524,19,0,2.898327886528814,9,1,6,1,1,6Q1FUR0T03,1
116,12.169887642924763,930.43337909528,0,0,0,2,0,0,36.92456629994947,157.31679102810563,44,1,3.756854585417632,8,1,9,1,0,910BY5X074,0
30,16.75241505137455,614.1966063716278,2,1,0,0,0,2,39.29059393386947,26.18321093567356,9,1,4.775332356264547,7,0,8,0,1,0YBHSG2GY8,0
112,15.737571826976708,1762.6080446213912,0,1,1,1,1,0,15.720422962350916,28.96255925635552,38,1,3.1317860990664985,4,0,20,1,1,02R275XG8J,1
58,8.602079216750216,498.9205945715125,2,1,0,1,0,0,15.803126944263155,44.57103485475793,2,1,3.4084524789234214,9,1,14,0,1,U0UL9XS0N9,0
39,14.488662001140652,565.0578180444854,0,2,1,0,1,0,4.870749467466034,43.35284106347871,48,0,3.267478037631713,6,1,17,0,1,X253A34RU9,0
117,12.918758525878266,1511.494747527757,1,0,1,2,1,0,38.850397156123954,64.459475961331,46,3,1.4753256415225176,0,0,3,1,0,GIHK55VQKM,0
30,18.605430591120047,558.1629177336014,1,1,0,2,0,2,39.56533189138749,148.55933978154673,22,2,1.267216791916268,1,0,4,1,1,ZCUH944GFZ,0
12,11.819555283330356,141.83466339996426,0,0,0,0,1,0,24.81981418764573,38.778169491175305,9,1,4.491546384065194,4,1,2,0,1,5OGPWADZYJ,0
77,11.78972003656379,907.8084428154118,1,1,1,2,1,0,32.973330336270124,94.78842017353304,32,3,4.648095573256624,8,1,0,0,1,JZTGSH97RU,0
53,12.169887642924763,1006.760450110887,1,0,0,1,1,1,37.78314802258564,173.2319824073247,33,0,1.1352818234585935,4,1,16,0,1,X2XPC00S6V,0
12,12.169887642924763,614.1966063716278,1,1,0,2,1,0,39.68858210384953,142.95177034312593,6,0,2.898327886528814,1,1,7,0,1,VGPS5IT1V7,0
46,17.409347479063282,800.829984036911,2,2,1,2,1,3,6.74329151942901,146.25896415441693,42,0,4.986304478466924,7,0,3,1,1,QE4W7NPEVF,0
40,6.495741721584636,614.1966063716278,1,2,1,1,0,1,15.953325411465414,110.98344593761828,20,1,4.049378358295733,6,1,4,0,0,4JG089DBKP,0
37,12.169887642924763,349.4062947465462,1,0,1,0,0,3,10.46273517593834,6.089685878117496,46,0,3.037002966689956,1,1,10,0,1,TXSOM0H7WT,0
51,17.15209376151642,874.7567818373374,2,1,0,2,1,1,0.3153174905347006,19.22032525423525,11,1,1.3931300782933929,7,0,3,0,1,G5WPSQ2AX8,0
68,8.693594813925195,591.1644473469132,1,1,0,1,1,0,10.113883227057674,118.7788566216427,25,1,4.5674680354017845,4,1,5,1,0,MXA3XRGFW9,1
60,13.550463172904667,813.0277903742801,0,0,1,0,0,2,25.26941992081241,87.9746974840068,5,0,2.898327886528814,0,1,2,1,1,RRU9FK10PW,0
89,16.923043683983046,1506.150887874491,0,0,1,2,1,2,30.591787732563564,84.68268616845349,44,1,4.314308971167268,4,0,1,1,1,1D6YFESXMA,0
90,14.691561445128224,1322.24053006154,2,2,0,0,0,2,39.9073405668351,71.54171982138354,19,0,3.4964411028512297,2,0,23,0,1,YO3DN6CUF1,0
21,12.671234411987644,614.1966063716278,0,3,0,1,0,0,32.35491398640036,87.69343491159046,45,0,1.0480416785283555,5,0,5,0,1,R55MGS9J8L,0
101,18.8892130081331,1907.8105138214432,0,1,1,2,0,2,21.77652828977233,26.82252781969628,43,3,1.5195434841600548,3,1,5,0,0,8ACY752WPU,0
13,6.942863889051568,90.25723055767038,1,1,0,0,0,0,28.26586529942557,40.65642860214904,0,3,4.041868336856701,7,1,0,1,1,MAQCGMBK9K,0
69,10.93677637149666,754.6375696332694,0,2,1,0,0,0,24.008523456201697,23.15867913921682,10,3,2.898327886528814,1,1,5,0,1,INOT52B77D,0
6,8.943697609186108,53.662185655116645,1,2,0,1,0,0,1.7056974871545778,167.15535061249403,35,0,2.898327886528814,2,1,9,0,1,U6X59KIWMY,0
84,12.169887642924763,493.3144659949923,2,1,0,2,0,2,24.993513051327152,29.72935583076459,29,2,3.082381528882804,4,0,24,0,1,O6AP9WOUQC,0
113,14.91166380368705,1685.0180098166368,1,1,0,2,0,1,27.21906797543081,18.52312476205269,23,1,1.8361089005595712,0,1,0,0,0,P0GJ7ZI3B6,0
38,6.161191279151719,234.1252686077653,1,2,0,0,0,3,34.2027853556776,132.58181224800654,39,0,4.719384091293293,9,1,10,1,1,TH7YICIOE3,0
71,17.022695553948573,1208.6113843303488,1,0,0,0,0,1,15.797871462160469,146.7570929826579,39,1,4.503380313872814,3,0,12,0,1,FQAF6G3KWG,0
47,12.295489604078044,577.888011391668,1,1,0,1,0,0,7.203912272267877,53.586838377061504,47,1,2.711237998804871,8,1,7,1,1,55MPXFGRV1,1
89,5.777726684998878,514.2176749649002,0,0,0,2,1,1,36.5418124962844,49.3925590631043,26,3,1.993291417555043,1,1,19,0,1,5Y5SYHPLPX,0
28,7.045750020158204,197.2810005644297,2,2,0,2,0,1,22.392560303432983,153.5982814333787,34,2,4.143853679678151,0,1,3,0,1,RWJWNTW96I,0
4,14.357208097592782,57.42883239037113,1,0,1,1,0,1,24.78699274212419,79.47899527676087,28,0,4.335567255074345,6,0,16,0,1,XOLANQ6E9D,0
37,13.540959464830667,501.0155001987347,2,1,1,2,1,0,26.17595547176058,34.29956451643954,19,4,1.843017682624955,0,0,4,0,1,832SOLAJK0,0
29,13.944825616373654,404.399942874836,1,1,0,2,1,1,2.014347889447434,146.27332470481542,12,1,3.3134839986264204,3,0,1,0,1,9HSN0PBSUQ,0
17,12.169887642924763,172.28573605218793,2,1,1,2,1,0,34.59837243360362,114.03809786973936,46,0,2.5800086639950623,0,1,13,0,1,A2YI6M5S44,0
18,6.312103057383606,113.61785503290491,1,0,0,0,0,2,5.237763189594718,48.38685932076454,17,1,3.681349548475583,1,1,11,0,1,1199B39JCH,0
78,12.810608063717067,614.1966063716278,1,0,0,1,0,3,29.99165128977764,77.23332812506972,0,1,1.6501686365099104,5,1,22,1,0,T0HMP0YDL6,0
110,16.33463273436263,1796.809600779889,2,1,0,2,1,2,38.90190356005309,40.11676945506958,5,3,4.384237691487067,6,1,2,1,1,WPAHXXG75J,0
15,11.886352151746015,178.29528227619025,1,1,1,1,1,2,2.3456553164362584,61.35885423405544,13,1,3.7141113739925022,0,1,10,0,1,7TX97G2FJD,1
81,19.42702648324201,1573.5891451426028,2,1,1,0,1,1,29.109480862337595,152.7640679576809,37,2,3.39448028416433,0,0,14,0,1,4XCANEYONJ,0
113,16.181122972898017,1828.466895937476,2,3,0,2,1,2,25.99091241910239,164.93185809706694,49,0,4.429886142006363,2,0,18,0,1,QCO4MMMN4A,0
99,7.886022735144929,780.7162507793479,0,2,0,2,1,2,1.196484230065167,33.44817798028964,22,0,3.1538865535640945,7,0,17,1,1,W3QPZX9X20,0
44,19.3659579841283,852.1021513016452,1,0,0,0,1,0,13.835673098378496,112.67864558563812,27,1,2.898327886528814,1,1,8,0,1,1LRJGKXNJQ,0
37,7.516571459650505,614.1966063716278,2,2,0,1,1,0,13.654689685202944,65.6721378833115,47,2,1.5011238436931031,2,1,3,1,1,8H0AA828XV,0
35,11.665849331201072,614.1966063716278,2,1,0,0,0,1,17.145501969866263,55.43652029879607,19,0,3.869496625120632,9,1,20,1,1,GZLA2AE2N2,1
75,13.089928973451547,981.744673008866,0,3,0,1,1,1,17.18650599405408,131.5155402802447,42,2,2.898327886528814,3,1,3,1,1,6FTG9HRJ8K,0
39,18.220246199829223,710.5896017933397,2,1,0,0,1,1,39.157167221475206,116.23487579682217,3,2,1.4667380231152762,6,1,22,0,1,UQNTQK2SYD,0
3,6.459340367023224,19.37802110106968,1,0,0,1,0,1,2.0484595510167707,127.47763255925788,15,0,1.042339521728878,0,0,6,0,1,TKSZ4GKT53,0
102,8.758889234363963,893.4067019051242,1,1,1,1,0,1,24.69271488393345,18.95112303597022,16,1,1.064774296670672,7,0,0,0,1,RJJQZPQRDB,0
9,6.247002307656489,614.1966063716278,0,2,1,1,1,1,10.67160878997231,161.3840283550762,35,0,2.898327886528814,9,1,13,0,1,B9HJST3XDG,0
41,12.169887642924763,538.1058969685265,2,0,1,1,1,1,14.720684127741128,21.620691152156763,42,4,3.965585675022506,5,1,23,0,1,CHEJF0XK33,0
75,12.169887642924763,439.9424342773367,2,2,0,2,0,1,15.447706052749936,134.99950687082034,7,4,2.0544453849150823,8,0,16,1,1,PHZ1LJTZ4F,0
57,12.23736133959482,697.5295963569047,2,3,1,1,0,1,14.184029930325051,65.89883917374053,19,2,2.7924549957745293,5,0,13,0,0,UDGGTAR7RL,1
79,12.41304339760471,614.1966063716278,1,1,1,0,0,2,19.40518425342327,138.78488601396697,42,0,2.898327886528814,4,1,10,0,1,0AAHDVJ96S,0
33,6.173189358605652,203.7152488339865,1,1,0,2,0,0,35.60418965405398,77.30808066716251,18,0,3.427216550654275,7,1,21,1,1,79UVJRPXJ5,0
5,9.035767644835174,45.17883822417587,1,1,1,1,1,1,11.300199750523063,16.91111986217288,20,1,1.4346420311538353,8,1,12,0,1,HJ5ZOU6JWU,1
10,10.173563623414314,101.73563623414312,1,1,1,0,1,0,35.2073351813333,41.17099149576016,21,1,1.1198826022856982,2,1,13,0,1,P8A4DLLKN7,0
87,13.380814310234934,1164.1308449904393,1,1,0,2,0,1,38.97573159168112,36.6351862341483,10,3,2.968844838576522,5,1,2,0,1,0WJL917CT0,0
84,19.69380578991915,1654.2796863532085,1,0,0,0,1,1,25.633290213070243,6.27807869228867,22,0,2.653812717620849,9,0,21,0,1,QVSRVL2M09,0
54,12.169887642924763,546.3746690224457,2,2,0,0,1,2,10.426707552108198,144.56271996765452,21,0,1.5272410262415592,7,0,10,0,1,KDIJLPEI1Y,0
54,12.169887642924763,614.1966063716278,1,2,0,2,1,1,14.795438384384942,157.70305108815475,29,0,2.0061042659915915,7,1,14,0,1,9NTGHZ9TGX,0
115,12.132596009075437,1395.2485410436752,1,1,1,0,0,0,12.01065101906337,141.9475745828984,10,1,1.910190951655602,7,0,2,0,1,37B61QQ92N,0
18,12.169887642924763,145.64320575074993,1,2,1,1,1,2,30.705824673387845,27.157865899081727,25,2,2.898327886528814,7,1,4,0,1,LWNMWJXIF6,0
69,11.271246201474336,777.7159879017292,1,0,0,2,1,1,9.187368861655257,92.36334984940054,16,1,2.898327886528814,0,1,9,0,1,6PWPTO3310,0
50,12.169887642924763,360.1323014303383,1,3,1,0,1,2,22.94140544397884,120.49765352955502,12,4,1.838999520132208,6,1,12,0,1,A3DSYHZCRM,0
49,12.169887642924763,744.7312705563253,0,3,0,2,0,3,17.13555177861518,111.82340204739592,36,0,2.898327886528814,7,0,15,1,1,C8UGOOCR0V,0
29,8.754356436464716,614.1966063716278,1,1,1,0,1,3,24.580107216434435,38.02224153551143,18,3,4.57379113704913,5,1,18,1,0,POH62X5HD3,0
42,18.462689874168056,775.4329747150583,1,1,1,2,0,2,7.521505603850755,75.65577442186193,29,3,2.898327886528814,7,1,13,1,1,PU0ZLQV83H,0
35,11.361577279665612,614.1966063716278,1,1,0,2,1,2,21.85721574049632,22.836144019585408,17,0,1.9693117179856587,3,0,22,1,1,7YJRMU8IHU,1
2,12.169887642924763,614.1966063716278,2,1,1,1,0,3,28.74405435193542,55.654208718232056,23,0,3.1638656211593705,7,1,12,1,1,FHLTJAE6PE,1
55,8.777524559409777,482.76385076753775,0,1,1,0,1,1,38.518614774148695,28.57225062306351,18,0,2.898327886528814,2,1,22,1,1,TJFQ6VTH0W,0
45,15.640837994718348,703.8377097623256,1,1,0,1,0,3,37.379717121276,48.20347609244235,30,1,2.898327886528814,0,1,7,0,1,5JE8TNAGV7,0
45,13.018414589781786,585.8286565401804,1,2,1,0,1,2,18.87614272743558,38.7201010599449,3,4,2.8972559448191606,3,0,6,1,1,CLK7PITE3F,0
30,18.127027593716107,543.8108278114833,2,0,0,2,1,1,35.84485834376926,18.23005414229516,11,3,2.898327886528814,4,0,6,1,1,JR4I6N1XCD,1
57,18.50361530331145,614.1966063716278,1,1,0,2,0,2,32.69247354722867,172.96766760007003,28,0,3.61369241870339,1,0,10,1,1,IO4FXNJJFD,0
16,17.174062104575885,274.78499367321416,1,1,1,2,1,2,18.71203545755094,56.686247256752914,46,2,4.208249376164064,7,1,20,0,1,W7D4241YI4,0
69,5.465949656937226,377.15052632866855,2,1,0,2,0,3,8.798908459062734,124.63624785996122,47,0,4.314321914088019,8,1,12,1,0,JWFHX57IJ6,0
28,11.984357268497996,335.5620035179438,1,0,0,0,1,2,20.915764876045003,174.06376241935183,28,0,3.1055524984449008,6,1,15,0,1,TPC12VSFSX,0
21,11.806666582716582,247.93999823704823,2,0,0,1,0,2,36.90556302019062,93.83525608181894,17,1,1.067934053571041,7,1,14,0,1,219ELSD6DI,0
41,15.972535450815846,654.8739534834497,1,0,1,0,0,1,14.132613845848,45.97727555456802,12,3,1.5838064311453124,7,1,5,1,1,072JPNZPAZ,1
29,18.86288896471364,614.1966063716278,2,3,0,1,1,1,17.573013873289426,59.21681990077305,14,1,2.898327886528814,8,1,24,0,1,CBE8CTCQZO,1
67,7.441111806094198,614.1966063716278,2,1,0,0,1,1,18.95605347351305,69.95200509622761,19,2,2.898327886528814,0,0,5,1,1,H9TN9RRK7N,0
112,14.453404465144589,1618.781300096194,1,1,0,2,0,3,20.137447677930645,80.39597262650153,17,1,3.4574196523715632,5,0,19,1,1,SSWHV72ZR8,0
88,8.58689776769522,755.6470035571793,1,0,0,0,0,1,15.33932194760079,46.66970659961315,14,0,3.030402641267256,2,1,11,0,1,SPMNYWXERK,0
118,19.932542223026264,614.1966063716278,0,2,1,1,0,1,26.215917050368773,138.20396024382907,33,3,2.898327886528814,7,0,15,1,1,VU09UHO7V3,0
100,12.70905319455604,614.1966063716278,0,2,1,0,0,2,9.058026204580624,26.73922614008457,26,0,4.258952348093172,4,1,5,1,1,Z3SM5F00BS,0
13,10.76946294130206,140.00301823692678,1,1,0,0,0,2,38.2128133029207,19.04901313300098,40,1,4.140888618740935,7,0,21,1,1,XX2AGQSBWD,0
82,9.730639205685454,797.9124148662073,1,1,1,1,0,3,37.23288479704108,64.95503667130437,2,1,2.898327886528814,7,1,17,1,1,HL9JPA7VIH,0
54,12.169887642924763,937.0487380116168,2,1,0,1,1,1,3.833111694771568,34.16054924017152,32,4,2.898327886528814,4,0,16,1,1,CU32J581K7,0
82,17.874148721534013,1465.680195165789,1,2,1,1,0,1,10.351351027171674,85.73196882369207,31,2,2.898327886528814,2,1,24,1,1,M3R94942XC,0
105,16.785891858577024,614.1966063716278,1,2,0,2,0,1,35.84515797629477,37.367120233992864,14,1,2.898327886528814,1,0,22,0,1,R97DTIXD35,1
56,8.284462144571123,463.92988009598287,2,1,0,2,1,1,33.77546494314736,171.48358924451645,44,3,2.510612340924369,0,1,3,0,1,GG33W54U0Y,0
25,12.886908622927002,614.1966063716278,1,2,1,2,1,1,11.693359951777191,168.5207865828227,21,3,3.4082678041894896,5,1,8,1,1,DR9FL4MR0T,1
77,17.14446929215201,614.1966063716278,0,3,0,2,0,1,38.45887854198171,23.45485023294724,34,4,3.331316574533935,1,0,4,0,0,YEANJUSLV3,1
50,12.347505163224936,617.3752581612467,2,1,1,0,1,2,7.295086236010365,156.5532069072165,6,2,4.293218779227402,0,0,13,1,1,EYLVDB5EN4,0
42,12.169887642924763,723.9565905122624,2,1,1,2,1,1,3.235864078090718,122.51383969685122,2,0,4.5665164252964345,4,0,24,0,1,1W9TN1WH0B,0
46,12.169887642924763,634.8416826500479,0,1,0,0,1,0,27.92550466486781,179.20176979100492,44,3,4.629650262636982,3,1,20,1,1,CRGSIW3CLV,0
102,14.74739357269243,1504.2341444146275,0,3,1,0,0,1,8.929873328129688,58.09875889579104,42,1,2.769950511104476,6,1,12,1,1,6I8NWGDU2P,0
30,8.943443946747923,268.3033184024377,1,0,1,0,0,3,38.537505918419455,54.55556564049619,9,0,3.271191997274732,1,1,5,1,0,OW1RMEE8HM,0
106,18.3886252254616,1949.1942738989296,1,1,1,0,0,0,28.03241278841579,54.873783108328205,36,3,2.898327886528814,6,1,21,0,1,PHCP2XFUON,0
51,9.9502322505367,507.4618447773717,0,1,0,2,0,2,35.45473420451614,41.51473250903179,24,4,2.898327886528814,5,1,16,0,1,B1872RY7MO,0
42,17.574303724061323,738.1207564105756,1,2,0,2,0,1,4.898315661839706,69.29014338754186,36,2,3.853043904104796,1,1,8,0,1,GGPMOQCQYO,0
28,12.169887642924763,164.00124630079665,1,2,0,2,1,0,15.763324960757169,89.68849062076215,28,2,1.921756722735818,6,0,7,0,1,GAUOWDRE1L,0
61,18.41882626464244,614.1966063716278,0,0,0,1,0,2,1.5992053088406324,139.2065366829792,37,1,3.978972982286375,7,1,17,1,1,RUESYFL42K,0
55,15.329939359735937,843.1466647854766,1,3,0,0,0,1,36.87873499373841,50.83446233816332,3,1,4.066172727500092,9,1,13,0,1,KQ0TIYK631,0
70,16.88768850303936,1182.1381952127551,2,2,1,2,0,0,3.849716048450188,171.65542539045634,20,0,2.898327886528814,8,1,10,1,1,ZT43LLTR4W,0
100,14.175192584264028,1417.5192584264028,1,1,0,1,0,1,26.916847005732205,151.58704292645015,0,0,3.901491937715032,0,1,6,1,1,7VKO4UY0SD,0
93,17.11512228297598,1591.7063723167662,1,1,0,2,1,0,39.5082784750744,104.67221480217177,49,3,3.2562178774542816,8,1,7,0,1,ULPI3HS6F4,0
36,12.169887642924763,255.5704304875912,2,1,1,0,0,2,1.7941294435657713,79.54688454960055,14,0,2.898327886528814,6,0,12,1,1,858YZHCFEK,0
48,12.169887642924763,586.7392556160955,2,1,0,1,0,1,27.220292050288744,84.50156818185064,41,1,1.392533653265429,2,0,7,0,1,P13YS7C615,0
9,16.017747788007064,144.15973009206357,1,1,0,2,1,0,17.993044137999185,47.80430588266359,48,2,3.347445820008735,9,0,12,0,1,QCSKM3P8JD,0
17,18.730905637662275,318.42539584025866,2,2,0,1,0,2,39.43232902869723,124.42351057158278,20,1,2.220775896356656,6,1,17,0,1,T4JLWIQQL5,0
39,16.51309811498524,644.0108264844243,2,1,0,2,0,0,15.601633542188946,87.97712137038285,32,0,4.207171676386,7,1,22,0,1,HL0P6CJ8FY,0
8,19.535340938491306,156.28272750793042,1,0,0,1,0,1,7.608890350440838,128.0708122656859,40,3,4.003994862717713,1,0,7,0,1,F2M1PZ1BWL,0
37,11.007934117185766,407.2935623358733,1,3,1,2,0,1,16.0954256850411,170.0124212646226,13,1,3.964321242865528,7,1,6,0,1,4N4TO6A3WY,0
58,15.408730571575964,614.1966063716278,0,1,1,0,1,3,32.53028709216756,19.79319130951919,22,2,1.3006953518108952,5,1,9,0,1,84X0FU6UO7,0
66,6.690906123787378,441.5998041699669,0,1,0,1,0,1,37.64288326455672,106.66777854104144,49,1,2.54232659502267,8,1,9,0,1,UAIBXDY84R,0
93,7.851137321488951,614.1966063716278,2,1,0,0,1,0,35.47709799996926,15.965801715690088,33,1,3.757222019659343,8,0,0,0,0,3Q9JIF61JC,0
78,12.169887642924763,552.7710599927727,0,1,1,0,0,3,39.574439937761966,72.58750384176238,9,3,2.898327886528814,1,1,10,0,1,GC0LO4BFRQ,0
102,19.36762316994069,1975.49756333395,1,1,1,0,0,1,37.63745329323309,127.5671437595938,26,4,2.898327886528814,5,0,2,0,1,N256J62BNX,0
41,12.169887642924763,614.1966063716278,1,1,1,2,0,0,25.300324567639457,60.61860157720909,27,4,2.898327886528814,0,0,0,1,1,JTO0YRKRKG,0
12,18.50490507941789,222.0588609530148,1,3,1,0,1,1,28.71753444283874,66.90150350884656,45,0,1.4789345421564652,7,1,22,1,1,WX1L0ANKDJ,0
107,12.169887642924763,1750.201559099948,1,1,0,2,1,2,17.184536340078747,96.74486359772602,34,1,2.898327886528814,0,1,9,1,1,EXHW66PX88,0
45,12.169887642924763,656.1216954897586,1,2,0,2,1,2,28.488200056832103,99.99946786342508,5,0,2.898327886528814,5,0,8,0,1,TGQRIG46C4,0
52,15.567848062773466,809.5280992642203,0,0,1,0,0,0,7.507357378299924,74.06440985204581,27,4,1.234142302158726,1,1,16,0,1,I8JTRUZW40,0
112,12.169887642924763,1574.707773703289,2,3,1,1,1,1,14.34437986146369,27.16274363596406,6,0,2.898327886528814,7,1,15,1,1,JKHTU3M51L,0
110,12.169887642924763,1985.926494205277,2,0,0,0,1,0,26.82887161520724,95.2558018153535,48,1,2.880631937361934,6,0,11,0,1,EV17GLSSYW,0
79,13.906986256727516,1098.651914281474,1,0,1,1,0,2,4.528785910915756,123.07999143491236,38,0,2.898327886528814,8,1,18,1,1,VFEUCECPWW,0
107,12.169887642924763,1359.4779128896482,0,1,1,1,1,0,12.275172154910926,12.824330979746769,34,1,4.4841662995016645,4,0,2,0,1,W946AC85BZ,0
3,18.472040094948348,55.41612028484504,1,2,1,2,1,1,8.213384704340468,32.09844768490231,12,4,4.490440759907255,9,1,3,1,1,WXV45LT3VI,1
63,10.76693076232878,678.3166380267131,2,3,1,1,0,2,16.884172229570964,111.111638104919,16,3,1.427181108746483,6,0,16,0,1,XLZZQZYQ7G,0
44,16.821920316714703,614.1966063716278,2,1,1,2,0,2,37.87574994517397,46.97924273063542,31,2,1.6477683651648896,1,0,3,0,1,2GT7QCMI2X,0
43,15.873336347968715,682.5534629626547,0,1,1,0,0,1,17.100633983860362,108.46242291731444,13,2,1.837250485223432,9,0,12,1,0,QRHDMVN5AI,1
114,19.806556196005864,2257.9474063446687,2,2,0,0,1,2,8.425359144710779,52.67133455495136,40,1,2.898327886528814,6,1,5,0,1,EZ8J70BYZ1,0
32,9.05838976984664,289.8684726350925,0,1,1,1,0,1,39.28698869410182,174.82899767410478,49,2,4.359807381179454,0,0,4,0,1,TDFQEY6W68,0
45,16.058045340558344,722.6120403251255,1,1,1,2,0,1,10.040270258365382,85.85298844617948,25,1,2.5861325039408385,4,0,3,1,0,CYZ4FB5F05,0
115,10.590577350878522,614.1966063716278,1,0,0,1,0,2,21.21059473816396,112.66196783125945,38,1,2.780415165536432,8,0,0,1,0,7VOS3WL1AL,0
96,12.408432110009365,1191.209482560899,0,1,0,1,0,0,2.58451898087399,134.90701985090166,21,0,2.6855472949180834,8,1,24,1,0,LV2SCYJHMS,0
